issue,issue-sum,service,service-sum,agree,disagree,noidea,category1,category2,category3,category4
청년 실업,3361547901000.0,원전하나줄이기 시민협력 지원,1083000000,0,3,0,환경보호,환경보호일반,시민과 함께하는 에너지 절약,에너지 시민협력사업 활성화
청년 실업,3361547901000.0,인어공주동상 유치 및 동화공원 조성,607400000,0,5,1,문화및관광,문화및관광일반,디자인 역량 강화추진,SOFT 서울기반구축 사업
청년 실업,3361547901000.0,청담2교 보수공사,279000000,0,2,0,수송및교통,도로,도로시설관리,자동차전용도로 관리
청년 실업,3361547901000.0,"묵2동 237-1~239-109간 하수관 정비(중랑구, 주민참여)",0,2,2,0,환경보호,상하수도ㆍ수질,하수도 관리(주민참여),하수관로 정비(주민참여-하수도사업특별회계)
청년 실업,3361547901000.0,관악산저류조 설치,11686000000.0,2,7,0,국토및지역개발,수자원,치수 및 하천 관리,수방대책 사업
청년 실업,3361547901000.0,식물전시 및 축제 프로그램,175000000,1,3,0,국토및지역개발,지역및도시,공원이용시민 만족도 향상,다양한 축제 및 볼거리 프로그램 운영
청년 실업,3361547901000.0,지방자치단체 협의체등 지원,593000000,0,4,0,일반공공행정,일반행정,시정현안 협업기반 조성,지방자치단체 교류협력강화
청년 실업,3361547901000.0,안전망병원 운영,500000000,0,5,0,보건,보건의료,공공보건· 의료분야 대시민 서비스 수준 향상,지역보건 의료기능 강화
청년 실업,3361547901000.0,천호3동 주택가 공동주차장 건설,5285000000.0,0,5,2,수송및교통,대중교통ㆍ물류등기타,주차장 확충 및 관리,주차장 건설 및 운영관리(주차관리계정)
청년 실업,3361547901000.0,U-도서관 접근성 개선(주민참여),0,5,2,0,문화및관광,문화예술,도서관 및 독서문화 진흥,도서관 시설확충
청년 실업,3361547901000.0,양평교 진입램프 설치공사,0,0,3,0,수송및교통,도로,도로 건설,간선도로망 확충(도시개발특별)
청년 실업,3361547901000.0,정릉천고가교 보수공사,2286000000.0,0,3,0,수송및교통,도로,도로시설관리,자동차전용도로 관리
청년 실업,3361547901000.0,북악스카이웨이1교 보강공사,4540000000.0,0,4,0,수송및교통,도로,교량관리,일반교량관리
청년 실업,3361547901000.0,갈현동 406-27~406-45간 외 2개소 하수관로 보수보강,0,0,5,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
청년 실업,3361547901000.0,원수구입비,69162000000.0,0,2,0,환경보호,상하수도ㆍ수질,최고품질의 아리수 생산,건강하고 맛있는 아리수 생산
청년 실업,3361547901000.0,초고속 인터넷서비스 지원,443024000,3,3,1,일반공공행정,일반행정,정보인프라 확충 및 운영,정보통신인프라 확충
청년 실업,3361547901000.0,어르신 및 어린이 이용 정자시설 재설치(주민참여),50000000,0,2,2,사회복지,취약계층지원,사회취약계층 복지강화 및 사회복지 전달체계 개선,지역중심 복지서비스 전달체계 효율화
청년 실업,3361547901000.0,노숙인 요양시설 운영,6679170000.0,0,5,1,사회복지,취약계층지원,노숙인 보호 및 자활지원,노숙인 복지시설 운영지원
청년 실업,3361547901000.0,시민안전지킴이 사업,0,0,2,1,수송및교통,대중교통ㆍ물류등기타,교통체계 구축 및 개선,지하철 수송력 증대 및 시설개선(도시철도특)
청년 실업,3361547901000.0,하이서울 자전거 대행진,180000000,1,2,1,환경보호,대기,기후변화 총괄 대응,온실가스 감축방안 마련
청년 실업,3361547901000.0,시민 예술가 육성 지원,200000000,3,1,1,문화및관광,문화예술,문화예술진흥,문화예술교육지원
청년 실업,3361547901000.0,기본경비,73343000,0,2,1,기타,기타,행정운영경비(재무국 38세금징수과),기본경비
청년 실업,3361547901000.0,노후포장도로 정비공사,57350000000.0,0,4,0,수송및교통,도로,도로시설물 관리,도로 및 도로부속물 관리(도시개발)
청년 실업,3361547901000.0,기본경비,107715000,0,4,0,기타,기타,행정운영경비(주택건축국 공동주택과),기본경비
청년 실업,3361547901000.0,공원 야외무대 활성화,85000000,2,4,1,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,시민참여 프로그램운영
청년 실업,3361547901000.0,기본경비,112031000,3,5,2,기타,기타,행정운영경비(시민소통기획관 시민봉사담당관),기본경비
청년 실업,3361547901000.0,행정심판 위원회 운영,134100000,1,1,0,일반공공행정,일반행정,법무행정서비스 기능강화 및 시민권익 구제 확대,신속한 행정절차이행을 통한 권익구제 확대
청년 실업,3361547901000.0,환경분쟁조정제도 운영,72183000,0,4,0,환경보호,환경보호일반,환경협력의 사전예방기능 강화,친환경적인 도시환경 조성
청년 실업,3361547901000.0,국고보조금 반환,1160722000,1,2,0,문화및관광,문화재,일반예산(재무활동),보전지출(문화관광디자인본부 역사문화재과)
청년 실업,3361547901000.0,한강교량 일상유지보수,7000000000.0,1,3,0,수송및교통,도로,교량관리,한강교량관리
청년 실업,3361547901000.0,성내천 유지용수 공급설비(이중화) 공사,250000000,0,4,2,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
청년 실업,3361547901000.0,중랑천(광진구간) 생태복원 조성,0,0,8,0,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
청년 실업,3361547901000.0,일자산자연공원 체육시설 정비사업(주민참여),30000000,1,4,0,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
청년 실업,3361547901000.0,천마근린공원(송파) 조성,300000000,1,4,0,국토및지역개발,지역및도시,생활권 공원확충,미집행 공원조성
청년 실업,3361547901000.0,운수사업관리시스템 운영,113751000,0,4,2,수송및교통,대중교통ㆍ물류등기타,과학적인 교통정보서비스 구현,과학적 교통운영체계 구축(교통관리계정)
청년 실업,3361547901000.0,광진문화예술회관 대공연장 장애인 편의시설 설치(주민참여),75000000,1,4,0,문화및관광,문화예술,문화도시 서울 구현,문화향유공간 및 문화기반시설 조성
청년 실업,3361547901000.0,서울서체 유지·관리,90000000,1,1,2,문화및관광,문화및관광일반,디자인 역량 강화추진,사회문제 해결을 위한 디자인개발사업
청년 실업,3361547901000.0,서울 시민카드 도입 및 활성화를 위한 정보화전략계획(ISP) 용역 추진,69250000,1,3,1,일반공공행정,일반행정,시민참여를 통한 시민고객 감동행정 구현,시민참여 강화
청년 실업,3361547901000.0,흑석동 102-141~204-172 간 사각형거 보수보강,1100000000,1,6,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
청년 실업,3361547901000.0,수용재결통합관리시스템 유지관리 및 운영,27649000,1,2,1,국토및지역개발,지역및도시,도시계획관련 인프라 구축,효율적 토지관리를 위한 인프라 구축 등
청년 실업,3361547901000.0,선유도거리예술마켓,130000000,2,2,1,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,시민참여 프로그램운영
청년 실업,3361547901000.0,동력비,54738680000.0,1,4,0,환경보호,상하수도ㆍ수질,최고품질의 아리수 생산,건강하고 맛있는 아리수 생산
청년 실업,3361547901000.0,서울시 홈페이지 콘텐츠 기획 및 제작,100000000,3,1,1,일반공공행정,일반행정,지식정보사회 선도기반구축,정보서비스의 안정적 지원
청년 실업,3361547901000.0,기본경비,340040000,0,3,0,기타,기타,행정운영경비(데이터센터 기획관리과),기본경비
청년 실업,3361547901000.0,중랑천 도시농업 체험학습장 확장 운영(주민참여),30000000,0,3,0,농림해양수산,농업ㆍ농촌,믿을 수 있는 농수산물 유통환경 조성,도시농업육성 지원
청년 실업,3361547901000.0,에이즈 조기발견을 위한 보건소 신속검사법 도입 지원,410000000,1,5,0,보건,보건의료,생활보건 관리 향상,감염병예방 및 시민건강 관리
청년 실업,3361547901000.0,시내버스 재정지원,251173831000.0,1,4,0,수송및교통,대중교통ㆍ물류등기타,버스운영체계 개선 및 관리,버스운송비 재정지원 및 버스경영개선
청년 실업,3361547901000.0,해외 유명 여행서 서울판 발간지원,87000000,0,6,0,문화및관광,관광,서울만의 특화관광자원을 활용한 서울관광 활성화,서울 관광마케팅 활성화
청년 실업,3361547901000.0,서울관광 해외 디지털 통합 마케팅,1200000000,1,5,1,문화및관광,관광,서울만의 특화관광자원을 활용한 서울관광 활성화,서울 관광마케팅 활성화
청년 실업,3361547901000.0,방화동 647-14~648-29 간 외 7개소 하수관로 개량,300000000,0,3,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 신설개량
청년 실업,3361547901000.0,정비사업 조합(추진위)운영 실태점검 및 활성화지원 등,391600000,1,3,0,사회복지,주택,사람 중심의 주택정비사업 추진,공공관리제도의 안정적 정착(도정)
청년 실업,3361547901000.0,서울대공원 시설장비 개선,24000000,1,5,0,국토및지역개발,지역및도시,공원이용시민 만족도 향상,시민만족도 향상
청년 실업,3361547901000.0,정책결정지원시스템 구축,0,0,7,0,일반공공행정,일반행정,데이터 중심의 행정 서비스 혁신,통계체계 확립
청년 실업,3361547901000.0,택시 등 위법행위 단속,336464000,0,4,0,수송및교통,대중교통ㆍ물류등기타,교통흐름 개선,불법주정차 단속(주차장관리계정)
청년 실업,3361547901000.0,삼청각 일화당 리모델링,1577320000,0,3,0,문화및관광,문화예술,문화도시 서울 구현,문화향유공간 및 문화기반시설 조성
청년 실업,3361547901000.0,하이서울페스티벌,1600000000,0,1,1,문화및관광,문화예술,문화예술진흥,시민과 함께하는 문화행사 개최
청년 실업,3361547901000.0,세계거리 춤축제 특화거리 조성,2000000000,0,2,0,수송및교통,도로,가로환경 수준 개선,도로시설물 관리(도시개발)
청년 실업,3361547901000.0,자동차전용도로 도로시설물 일상유지 보수공사,0,0,4,0,수송및교통,도로,도로시설관리,자동차전용도로 관리
청년 실업,3361547901000.0,불교거사림뒤 저류조 설치,134000000,0,2,0,국토및지역개발,수자원,치수 및 하천 관리,수방대책 사업
청년 실업,3361547901000.0,서울형 정원박람회,362840000,0,3,0,국토및지역개발,지역및도시,생활주변 녹지확충,시민참여 녹지조성
청년 실업,3361547901000.0,박물관 연구논문집 발간,37011000,0,5,0,문화및관광,문화예술,역사와 문화의 복합공간 창조,조사연구기능 강화
청년 실업,3361547901000.0,여론조사 및 의정모니터 운영,287850000,0,1,3,일반공공행정,입법및선거관리,의정활동의 적극홍보 및 정보화 사업 추진,의정활동 홍보 사업
청년 실업,3361547901000.0,발달장애인 가족 휴식지원,103720000,1,17,0,사회복지,취약계층지원,장애인자립기반 구축,장애인 지역사회 자립 지원
청년 실업,3361547901000.0,치매 어르신 가족공동돌봄-두드림(주민참여),100000000,6,14,3,보건,보건의료,시민건강수준 향상,"노인, 모자보건 서비스 확충"
청년 실업,3361547901000.0,정릉동 882-6~674-4외 2개소 사각형거 보수보강,0,0,1,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
청년 실업,3361547901000.0,필운 역사문화거리 조성사업,1824000000,1,1,1,국토및지역개발,지역및도시,한옥건축자산보전진흥,전통문화계승발전(주택사업)
청년 실업,3361547901000.0,온수도시자연공원(벽산지구) 조성,1510800000,0,6,0,국토및지역개발,지역및도시,생활권 공원확충,미집행 공원조성
청년 실업,3361547901000.0,도시철도품질향상관리,202657000,1,6,0,수송및교통,도시철도,도시철도 건설,도시철도 건설관리
청년 실업,3361547901000.0,한강공원 접근시설 유지관리,1983600000,0,2,1,환경보호,환경보호일반,한강공원 관리 및 운영,한강공원시설 관리 및 개선
